period,reporterDesc,totexports_fobvalue,import_count_tech_cap,export_count_tech_cap,import_count_tech_cap_china,export_count_tech_cap_china,import_count_tech_cap_usa,export_count_tech_cap_usa,most_frequent_imp_partner,most_frequent_exp_partner,Region,IDIT,IDIT_China,IDIT_USA
2004,Ireland,13893608708.812,14726,13061,481,74,703,444,United Kingdom,United Kingdom,Northern Europe,11.306532663316583,84.61538461538461,36.84210526315789
2004,Israel,3392086000,10249,12173,296,185,629,407,USA,Jordan,Western Asia,-18.772563176895307,37.5,35.294117647058826
2004,Italy,367973504344.328,24938,69227,555,592,703,703,France,Egypt,Southern Europe,-177.59643916913947,-6.666666666666667,0
2004,Jamaica,28061281,5661,851,259,0,703,259,USA,USA,Caribbean,84.9673202614379,100,63.1578947368421
2004,Japan,738729489227,13764,46620,666,666,703,666,USA,Rep. of Korea,Eastern Asia,-238.70967741935485,0,5.263157894736842
2004,Jordan,1187601728,7252,3108,444,37,629,37,USA,Free Zones,Western Asia,57.14285714285714,91.66666666666666,94.11764705882352
2004,Kazakhstan,1077510818,13875,3330,518,185,481,148,Germany,Russian Federation,Central Asia,76,64.28571428571429,69.23076923076923
2004,Kenya,108825103,666,2072,0,0,0,0,"Areas, nes",Uganda,Eastern Africa,-211.11111111111111,NA,NA
2004,Kiribati,0,296,0,0,0,0,0,Australia,NA,Micronesia,100,NA,NA
2004,Kuwait,341938756,9102,1850,407,0,592,37,USA,Iraq,Western Asia,79.67479674796748,100,93.75
2004,Kyrgyzstan,41791315,4366,1406,518,74,148,37,Russian Federation,Kazakhstan,Central Asia,67.79661016949152,85.71428571428571,75
2004,Latvia,1306993648.05,12247,6327,222,37,407,185,Germany,Russian Federation,Northern Europe,48.338368580060425,83.33333333333334,54.54545454545454
2004,Lebanon,334739000,8066,5846,370,0,592,111,Italy,Saudi Arabia,Western Asia,27.522935779816514,100,81.25
2004,Lesotho,4511963.446,1147,370,0,0,0,0,South Africa,South Africa,Southern Africa,67.74193548387096,NA,NA
2004,Lithuania,3791281516,12580,7585,259,37,444,333,Germany,Estonia,Northern Europe,39.705882352941174,85.71428571428571,25
2004,Luxembourg,2509734161,6364,8436,74,37,370,74,Belgium,Germany,Western Europe,-32.55813953488372,50,80
2004,Madagascar,44636132.853,8214,925,555,0,370,74,France,France,Eastern Africa,88.73873873873875,100,80
2004,Malawi,184456320.261,5772,2294,259,0,259,37,South Africa,South Africa,Eastern Africa,60.256410256410255,100,85.71428571428571
2004,Malaysia,6181893622,13505,14652,629,481,592,444,Germany,Singapore,South-Eastern Asia,-8.493150684931507,23.52941176470588,25
2004,Maldives,15679083,4625,481,185,0,148,74,Singapore,Thailand,Southern Asia,89.60000000000001,100,50
2004,Mali,360029758,6290,2442,370,0,333,222,France,France,Western Africa,61.1764705882353,100,33.33333333333333
2004,Malta,85518396,5920,1036,333,37,370,74,Italy,Italy,Southern Europe,82.5,88.88888888888889,80
2004,Mauritania,0,2886,0,111,0,148,0,France,NA,Western Africa,100,100,100
2004,Mauritius,57419893,7289,1924,444,74,407,0,France,Madagascar,Eastern Africa,73.60406091370558,83.33333333333334,100
2004,Mexico,307925564794,17982,10915,592,74,703,703,Germany,USA,Central America,39.300411522633745,87.5,0
2004,Mongolia,13370690,5550,703,629,222,333,37,China,China,Eastern Asia,87.33333333333333,64.70588235294117,88.88888888888889
2004,Montserrat,52430517,629,481,0,0,296,37,USA,Anguilla,Caribbean,23.52941176470588,NA,87.5
2004,Morocco,81571369.2,10175,1591,444,0,555,37,Spain,France,Northern Africa,84.36363636363636,100,93.33333333333333
2004,Mozambique,374778735,8177,1628,407,0,333,0,South Africa,South Africa,Eastern Africa,80.09049773755656,100,100
2004,Namibia,947395101,4366,2812,259,0,259,74,South Africa,South Africa,Southern Africa,35.59322033898305,100,71.42857142857143
2004,Netherlands,296341297842,22792,57609,592,444,666,629,Belgium,Germany,Western Europe,-152.75974025974025,25,5.555555555555555
2004,New Caledonia,18687923,6179,777,259,0,370,37,France,Wallis and Futuna Isds,Melanesia,87.42514970059881,100,90
2004,New Zealand,7109372363,14356,15725,555,222,629,481,Australia,Australia,Australia and New Zealand,-9.536082474226804,60,23.52941176470588
2004,Nicaragua,17199450,7807,1369,444,0,703,111,USA,Costa Rica,Central America,82.46445497630332,100,84.21052631578947
2004,Niger,213972998,4107,1591,296,0,222,0,France,"Areas, nes",Western Africa,61.261261261261254,100,100
2004,North Macedonia,57695991.44,9102,1628,296,0,296,0,Germany,Albania,Southern Europe,82.11382113821138,100,100
2004,Norway,13890787584.353,16391,19129,444,222,629,444,Germany,Sweden,Northern Europe,-16.70428893905192,50,29.411764705882355
2004,Oman,9562724,8547,259,296,0,481,0,United Arab Emirates,United Arab Emirates,Western Asia,96.96969696969697,100,100
2004,Pakistan,705312463,10138,3959,592,74,518,148,Iraq,Afghanistan,Southern Asia,60.94890510948905,87.5,71.42857142857143
2004,Panama,267140,7363,37,370,0,703,0,USA,Costa Rica,Central America,99.49748743718592,100,100
2004,Papua New Guinea,51316040,5994,1073,370,0,518,111,Australia,Australia,Melanesia,82.09876543209876,100,78.57142857142857
2004,Paraguay,7497717,4958,518,333,0,370,74,Brazil,Argentina,South America,89.55223880597015,100,80
2004,Peru,358109458,11137,2997,592,37,666,259,USA,Bolivia (Plurinational State of),South America,73.08970099667775,93.75,61.111111111111114
2004,Philippines,905723888,11692,5291,629,222,629,333,Japan,Japan,South-Eastern Asia,54.74683544303798,64.70588235294117,47.05882352941176
2004,Poland,54586737399,19536,24124,407,222,629,444,Germany,Germany,Eastern Europe,-23.484848484848484,45.45454545454545,29.411764705882355
2004,Portugal,26850724176,12284,12543,333,148,555,333,Italy,Angola,Southern Europe,-2.108433734939759,55.55555555555556,40
2004,Qatar,1441886185.966,11026,2923,555,0,592,0,Germany,United Arab Emirates,Western Asia,73.48993288590604,100,100
2004,Rep. of Korea,130448776903,12691,30636,592,703,629,592,Germany,China,Eastern Asia,-141.39941690962098,-18.75,5.88235294117647
2004,Rep. of Moldova,474477048,6586,2553,222,0,333,37,Germany,Romania,Eastern Europe,61.23595505617978,100,88.88888888888889
2004,Romania,2292381817.21,17353,7659,370,0,518,74,Germany,Italy,Eastern Europe,55.863539445628994,100,85.71428571428571
2004,Russian Federation,26877011899,20239,17575,518,370,629,222,Germany,Kazakhstan,Eastern Europe,13.16270566727605,28.57142857142857,64.70588235294117
2004,Rwanda,17813576,4625,814,259,0,222,0,United Arab Emirates,Uganda,Eastern Africa,82.39999999999999,100,100
2004,Saint Kitts and Nevis,19516094,1443,111,0,0,518,74,USA,USA,Caribbean,92.3076923076923,NA,85.71428571428571
2004,Saint Lucia,66834395,2553,1036,185,0,666,148,USA,Bahamas,Caribbean,59.42028985507246,100,77.77777777777779
2004,Saint Vincent and the Grenadines,8386642,1739,518,0,0,518,74,USA,Canada,Caribbean,70.2127659574468,NA,85.71428571428571
2004,Samoa,529655,1036,111,111,0,185,0,New Zealand,New Zealand,Polynesia,89.28571428571429,100,100
2004,Sao Tome and Principe,101898,629,37,0,0,0,0,Portugal,Portugal,Middle Africa,94.11764705882352,NA,NA
2004,Saudi Arabia,6012221316,12210,4995,481,74,666,111,Germany,Kuwait,Western Asia,59.09090909090909,84.61538461538461,83.33333333333334
2004,Senegal,234072730,6808,2146,370,0,407,37,France,Mali,Western Africa,68.47826086956522,100,90.9090909090909
2004,Seychelles,5120704.539999999,4588,74,74,0,148,37,Singapore,France,Eastern Africa,98.38709677419355,100,75
2004,Singapore,31038364196,16391,23828,703,629,629,444,Australia,Indonesia,South-Eastern Asia,-45.372460496613996,10.526315789473683,29.411764705882355
2004,Slovakia,4206563670,14615,9694,407,37,555,74,"Other Europe, nes",Austria,Eastern Europe,33.67088607594937,90.9090909090909,86.66666666666667
2004,Slovenia,4579980472,13246,12432,333,111,481,148,"Other Europe, nes",Croatia,Southern Europe,6.145251396648044,66.66666666666666,69.23076923076923
2004,Solomon Isds,53872,2368,74,222,0,37,0,Australia,New Zealand,Melanesia,96.875,100,100
2004,South Africa,15742446499,19980,24050,555,259,703,481,Germany,Zambia,Southern Africa,-20.37037037037037,53.333333333333336,31.57894736842105
2004,Spain,202443299647.185,21497,45547,592,481,666,666,France,Portugal,Southern Europe,-111.87607573149742,18.75,0
2004,Sri Lanka,48805146,10434,1887,555,37,518,37,India,Maldives,Southern Asia,81.91489361702128,93.33333333333333,92.85714285714286
2004,Sudan (...2011),58710046.850999996,10841,481,629,74,185,0,Saudi Arabia,China,Northern Africa,95.56313993174061,88.23529411764706,100
2004,Suriname,13775951,4218,555,370,0,629,74,USA,Guyana,South America,86.8421052631579,100,88.23529411764706
2004,Sweden,149700052690,18204,42106,518,444,666,555,Norway,Norway,Northern Europe,-131.3008130081301,14.285714285714285,16.666666666666664
2004,Switzerland,41028757631.985,15059,37814,333,407,629,518,Austria,Austria,Western Europe,-151.1056511056511,-22.22222222222222,17.647058823529413
2004,Syria,122035879,3589,444,148,0,185,0,Türkiye,Saudi Arabia,Western Asia,87.62886597938144,100,100
2004,Thailand,102011772040,13986,22015,592,481,629,370,Germany,Japan,South-Eastern Asia,-57.407407407407405,18.75,41.17647058823529
2004,Timor-Leste,520150551,2442,925,74,0,74,0,Australia,Australia,South-Eastern Asia,62.121212121212125,100,100
2004,Togo,38651680,2960,888,148,0,74,0,France,Ghana,Western Africa,70,100,100
2004,Tonga,0,962,0,74,0,148,0,New Zealand,NA,Polynesia,100,100,100
2004,Trinidad and Tobago,130926350,5328,2146,259,0,666,185,USA,Grenada,Caribbean,59.72222222222222,100,72.22222222222221
2004,Tunisia,809902620,9213,2220,333,0,370,74,France,Libya,Northern Africa,75.90361445783132,100,80
2004,Turks and Caicos Isds,6528650,259,148,0,0,222,148,USA,USA,Caribbean,42.857142857142854,NA,33.33333333333333
2004,Tuvalu,0,296,0,37,0,0,0,New Zealand,NA,Polynesia,100,100,NA
2004,Türkiye,96691538636,15540,32375,592,259,629,407,Germany,Azerbaijan,Western Asia,-108.33333333333333,56.25,35.294117647058826
2004,USA,784941281399,25456,73408,703,703,0,0,Canada,Australia,Northern America,-188.37209302325581,0,NA
2004,Uganda,355962348,9213,1887,296,0,481,37,India,Kenya,Eastern Africa,79.51807228915662,100,92.3076923076923
2004,Ukraine,8363923260,14615,11766,407,148,555,111,Germany,Russian Federation,Eastern Europe,19.49367088607595,63.63636363636363,80
2004,United Arab Emirates,19084516232,17538,15984,444,111,481,296,France,Iran,Western Asia,8.860759493670885,75,38.46153846153847
2004,United Kingdom,360440372049,25271,68154,629,629,703,703,USA,Ireland,Northern Europe,-169.69253294289896,0,0
2004,United Rep. of Tanzania,139607068,13246,2516,592,37,518,0,South Africa,Kenya,Eastern Africa,81.00558659217877,93.75,100
2004,Uruguay,276666020,6993,1258,296,0,555,0,USA,Argentina,South America,82.01058201058201,100,100
2004,Venezuela,2425260830,10841,4662,555,74,703,407,USA,Colombia,South America,56.996587030716725,86.66666666666667,42.10526315789473
2004,Viet Nam,755993361,13949,4588,666,185,592,222,"Other Asia, nes",Cambodia,South-Eastern Asia,67.10875331564988,72.22222222222221,62.5
2004,Wallis and Futuna Isds,0,1554,0,0,0,37,0,France,NA,Polynesia,100,NA,100
2004,Yemen,326091286,10175,962,555,0,555,148,Japan,Germany,Western Asia,90.54545454545455,100,73.33333333333333
2004,Zambia,114238129,8917,1110,444,0,444,0,South Africa,Dem. Rep. of the Congo,Eastern Africa,87.55186721991701,100,100
2004,Zimbabwe,317619607.27,7511,2664,370,0,407,74,South Africa,South Africa,Eastern Africa,64.5320197044335,100,81.81818181818183
2005,Albania,15146616,8732,999,333,0,370,0,Italy,Serbia and Montenegro (...2005),Southern Europe,88.5593220338983,100,100
2005,Algeria,134202811,12728,666,666,0,629,37,France,France,Northern Africa,94.76744186046511,100,94.11764705882352
2005,Andorra,29619795,0,740,0,0,0,0,NA,Spain,Southern Europe,NA,NA,NA
2005,Angola,77442011.21,12173,999,592,0,592,148,Brazil,USA,Middle Africa,91.7933130699088,100,75
2005,Antigua and Barbuda,44224620,2516,888,111,0,629,296,USA,USA,Caribbean,64.70588235294117,100,52.94117647058824
2005,Argentina,43640893681,11803,11396,481,111,592,370,Italy,Chile,South America,3.4482758620689653,76.92307692307693,37.5
2005,Armenia,50182101,4958,999,222,74,296,0,Russian Federation,Georgia,Western Asia,79.8507462686567,66.66666666666666,100
2005,Aruba,1843562,1110,222,74,0,111,37,Netherlands,Netherlands Antilles (...2010),Caribbean,80,100,66.66666666666666
2005,Australia,21123271658,19832,27972,629,629,703,666,USA,New Zealand,Australia and New Zealand,-41.04477611940299,0,5.263157894736842
2005,Austria,159053693168,18611,35964,518,518,629,518,Germany,Switzerland,Western Europe,-93.24055666003976,0,17.647058823529413
2005,Azerbaijan,189349572,7548,925,333,0,333,0,Russian Federation,Türkiye,Western Asia,87.74509803921569,100,100
2005,Bahamas,0,1776,0,37,0,703,0,USA,NA,Caribbean,100,100,100
2005,Bahrain,376503712,8436,1702,444,37,555,0,USA,Saudi Arabia,Western Asia,79.82456140350878,91.66666666666666,100
2005,Bangladesh,88903378,9287,1369,666,296,481,111,China,China,Southern Asia,85.2589641434263,55.55555555555556,76.92307692307693
2005,Barbados,34599588,5143,1554,333,0,629,222,USA,Saint Vincent and the Grenadines,Caribbean,69.7841726618705,100,64.70588235294117
2005,Belarus,51749450600,9990,8140,259,111,407,37,Germany,Russian Federation,Eastern Europe,18.51851851851852,57.14285714285714,90.9090909090909
2005,Belgium,280434058930,20535,47286,481,592,592,666,France,France,Western Europe,-130.27027027027026,-23.076923076923077,-12.5
2005,Belize,10727983.5,2923,592,148,0,592,74,USA,Mexico,Central America,79.74683544303798,100,87.5
2005,Benin,163559721,3700,1184,185,0,222,37,France,Angola,Western Africa,68,100,83.33333333333334
2005,Bermuda,0,2035,0,37,0,481,0,USA,NA,Northern America,100,100,100
2005,Bhutan,3927698,2627,222,185,0,74,0,India,India,Southern Asia,91.54929577464789,100,100
2005,Bolivia (Plurinational State of),244524023.06,8806,1739,518,0,592,222,Brazil,Colombia,South America,80.25210084033614,100,62.5
2005,Bosnia Herzegovina,581861630,12099,3737,407,0,481,74,Germany,Serbia and Montenegro (...2005),Southern Europe,69.1131498470948,100,84.61538461538461
2005,Botswana,3530647744,4440,1924,407,0,296,0,South Africa,South Africa,Southern Africa,56.666666666666664,100,100
2005,Brazil,173439335940,12358,33337,518,444,703,629,Italy,Peru,South America,-169.76047904191617,14.285714285714285,10.526315789473683
2005,Bulgaria,1983930380,15355,11285,518,0,555,185,Germany,Germany,Eastern Europe,26.506024096385545,100,66.66666666666666
2005,Burkina Faso,62624484.939,5772,666,370,0,333,0,France,Mali,Western Africa,88.46153846153845,100,100
2005,Burundi,46496975,3182,444,185,0,148,0,Belgium,Japan,Eastern Africa,86.04651162790698,100,100
2005,Cabo Verde,17159416,3071,370,111,0,259,37,Portugal,Portugal,Western Africa,87.95180722891565,100,85.71428571428571
2005,Cambodia,67541576,4773,518,444,0,370,74,China,Thailand,South-Eastern Asia,89.14728682170544,100,80
2005,Cameroon,105014251,7252,1480,407,0,444,37,France,Chad,Middle Africa,79.59183673469387,100,91.66666666666666
2005,Canada,563194912588,23421,42032,666,592,703,703,Germany,USA,Northern America,-79.46287519747234,11.11111111111111,0
2005,Central African Rep.,34881417,1517,333,37,0,37,37,France,Cameroon,Middle Africa,78.04878048780488,100,0
2005,Chile,6674292960.214,14393,8806,592,37,629,481,France,Argentina,South America,38.81748071979435,93.75,23.52941176470588
2005,China,127075570190,17464,72890,518,0,703,666,Germany,Dem. People's Rep. of Korea,Eastern Asia,-317.37288135593224,100,5.263157894736842
2005,"China, Hong Kong SAR",22679653866,8510,8954,629,629,481,407,China,China,Eastern Asia,-5.217391304347826,0,15.384615384615385
2005,"China, Macao SAR",42511422.541999996,2405,333,296,74,185,0,China,"China, Hong Kong SAR",Eastern Asia,86.15384615384616,75,100
2005,Colombia,5001887291,12062,5809,629,37,703,518,USA,USA,South America,51.84049079754601,94.11764705882352,26.31578947368421
2005,Comoros,0,1258,0,74,0,0,0,France,NA,Eastern Africa,100,100,NA
2005,Cook Isds,0,1258,0,185,0,74,0,New Zealand,NA,Polynesia,100,100,100
2005,Costa Rica,411957852,9916,4440,407,0,666,333,USA,Nicaragua,Central America,55.223880597014926,100,50
2005,Croatia,2249648766,13801,8029,481,37,518,148,Germany,Bosnia Herzegovina,Southern Europe,41.8230563002681,92.3076923076923,71.42857142857143
2005,Cuba,87670427,7585,1258,333,0,74,0,Italy,Venezuela,Caribbean,83.41463414634146,100,100
2005,Cyprus,1834765842,9176,1406,518,0,518,74,France,Egypt,Western Asia,84.67741935483872,100,85.71428571428571
2005,Czechia,31493873638,15910,21830,481,296,555,407,Germany,Slovakia,Eastern Europe,-37.2093023255814,38.46153846153847,26.666666666666668
2005,Côte d'Ivoire,1821917592,7104,1924,555,0,481,37,France,Burkina Faso,Western Africa,72.91666666666666,100,92.3076923076923
2005,Denmark,45841494877,16502,36852,555,370,592,592,Germany,Norway,Northern Europe,-123.31838565022422,33.33333333333333,0
2005,Dominica,30206134,1665,444,185,0,518,37,USA,Saint Lucia,Caribbean,73.33333333333333,100,92.85714285714286
2005,Dominican Rep.,8585813.777,9805,814,481,0,666,259,USA,Haiti,Caribbean,91.69811320754717,100,61.111111111111114
2005,Ecuador,2351694618,10175,1739,481,0,666,222,USA,Peru,South America,82.9090909090909,100,66.66666666666666
2005,Egypt,1015034795.894,12025,2109,629,0,592,0,Germany,Saudi Arabia,Northern Africa,82.46153846153847,100,100
2005,El Salvador,230026471.79,7770,3071,444,0,629,370,USA,Guatemala,Central America,60.476190476190474,100,41.17647058823529
2005,Estonia,3236433530.13,13468,5883,296,37,444,148,Germany,Latvia,Northern Europe,56.31868131868132,87.5,66.66666666666666
2005,Eswatini,324051439,814,925,37,0,0,0,South Africa,South Africa,Southern Africa,-13.636363636363635,100,NA
2005,Ethiopia,78362002.668,15022,1258,703,0,481,0,China,Türkiye,Eastern Africa,91.62561576354679,100,100
2005,FS Micronesia,0,1850,0,185,0,518,0,USA,NA,Other,100,100,100
2005,Faeroe Isds,0,4810,0,259,0,259,0,Denmark,NA,Northern Europe,100,100,100
2005,Fiji,31768718,4847,1258,407,0,370,37,New Zealand,Tuvalu,Melanesia,74.04580152671755,100,90
2005,Finland,87465872056,14911,29119,444,518,555,555,Germany,Russian Federation,Northern Europe,-95.28535980148884,-16.666666666666664,0
2005,France,516431607851,25049,63899,629,629,629,555,Belgium,Belgium,Western Europe,-155.096011816839,0,11.76470588235294
2005,French Polynesia,12796820,5439,185,370,0,481,37,France,Australia,Polynesia,96.5986394557823,100,92.3076923076923
2005,Gabon,73194806,5291,1073,259,0,296,37,France,Equatorial Guinea,Middle Africa,79.72027972027972,100,87.5
